,f,m,cbse,icse,na,state,cbse,icse,na,state,B.Tech/B.E.,M.Sc. (Tech.),M.Tech./M.E.,MCA,computer,mechanical,biotechnology,science,applied,instrumentation,electronics,electrical,application,production,information,telecommunications,technology,civil,industrial,control,engineering,other,Andhra Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Meghalaya,Orissa,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Union Territory,Uttar Pradesh,Uttarakhand,West Bengal,myDOB,12age,gradage,GraduationYear,12graduation,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
3596,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,93.6,83,2,65.6,1,685,525,545,0,505,0,438,0,0,0,0,0.5591,0.2124,0.7785,-1.5021,-0.8608,340000
3597,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,18,23,2010,2005,65,54,1,65.9,0,405,425,405,0,0,0,0,0,0,0,0,0.9737,-0.2793,-1.2148,-0.8778,0.5024,435000
3598,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,17,21,2012,2008,72.6,77.16,1,72,0,464,505,505,0.525922584,415,0,0,0,0,0,0,-0.4173,0.5008,-0.344,1.4724,0.3444,300000
3599,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,17,22,2011,2006,60,64,2,70,0,595,425,425,0.525922584,415,0,0,0,0,0,0,-0.4173,0.8128,-0.344,0.4148,0.3444,240000
3600,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,17,21,2014,2010,87,96,2,82.9,0,510,570,680,0.943272158,405,452,0,0,0,0,0,0.5591,0.8784,0.9322,-0.8682,1.0554,325000
3601,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,81.38,71.33,2,65.97,0,590,605,560,0.670743151,455,0,0,0,0,0,0,1.1336,0.7119,0.4711,-0.8682,1.247,320000
3602,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,17,23,2012,2006,77.2,53.4,2,79.84,0,510,610,635,0.704090412,465,0,0,0,0,0,0,0.7027,0.2124,-0.4511,0.0192,1.0554,120000
3603,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,22,2013,2009,69,74,2,74,1,535,565,595,0.997298968,0,548,0,0,0,0,0,1.5644,0.3789,-1.2196,-1.8824,-0.2859,220000
3604,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,19,24,2013,2008,81,79,2,86.7,0,370,610,735,0.694479328,0,366,0,0,0,0,0,-0.159,0.3789,0.9322,-0.995,0.4805,325000
3605,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,17,21,2012,2008,78.83,90.2,2,74.82,1,495,395,615,0.376059587,0,300,0,0,0,0,0,0.0464,0.9688,-0.2714,-0.6428,-0.2875,360000
3606,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,17,23,2012,2006,86.5,90.6,2,79.6,0,505,615,615,0.916869961,555,0,0,0,0,0,0,1.2828,0.5008,-0.7794,-1.23027,-0.1521,560000
3607,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,78.2,81.8,2,70,0,425,525,515,0.735795709,475,0,0,0,0,0,0,1.1283,-0.1232,0.2366,-1.3478,0.8183,720000
3608,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,90.26,82.7,2,88.6,0,475,605,625,0.824666401,455,400,0,0,0,0,0,0.8192,-0.1232,-0.344,-0.1727,1.1343,650000
3609,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,17,22,2012,2007,80.4,66,2,70.44,0,404,405,465,0.563267824,425,0,0,0,0,0,0,-0.7264,-0.1232,0.5269,1.8249,0.5024,420000
3610,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,22,2013,2009,63,66,2,65,0,485,410,415,0,0,533,0,0,473,0,0,1.4208,1.0449,0.01,-0.3612,0.6721,180000
3611,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,22,2013,2009,87,86,2,76,0,660,535,545,0.864685413,525,0,0,0,0,0,0,0.2718,-0.4536,0.1637,-0.4879,-1.8189,400000
3612,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,86.92,73.8,2,73,0,395,425,295,0.635978756,445,0,0,0,0,0,0,0.8463,0.0459,0.01,-1.6289,-0.0943,95000
3613,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,86,78,1,74,1,435,435,575,0.229481755,0,266,0,0,0,473,0,0.0464,1.3198,0.4906,-0.17277,-0.1295,400000
3614,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,16,20,2013,2009,68.83,69.6,2,75.34,0,310,450,780,0.755375121,0,0,0,446,0,0,0,0.4155,1.0449,0.4711,0.5262,0.6721,215000
3615,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,87.68,75,2,69,1,415,425,280,0,435,0,346,0,0,0,0,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000
3616,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,54,63,2,63,0,355,335,155,0.143256541,295,0,0,0,0,0,0,-0.5719,-0.1232,0.9623,1.2374,0.1864,150000
3617,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,82.5,86.3,2,71,1,415,555,440,0.144789889,385,0,284,0,0,0,0,1.5644,1.5444,1.547,-1.8824,1.4386,325000
3618,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,68.4,74.6,2,79.5,0,500,525,595,0.20739217,0,260,0,0,0,420,0,0.2718,1.3779,0.3174,-0.2344,1.0554,240000
3619,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,15,21,2013,2007,71.33,54.8,2,69.04,0,530,475,560,0.525922584,415,0,0,0,0,0,0,0.1282,-0.1206,0.3174,1.1601,-0.8608,180000
3620,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,78.33,61.6,1,71.8,0,580,455,485,0.744758354,425,0,438,0,0,0,0,-1.4517,-1.2861,0.01,-0.2344,-1.244,325000
3621,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,19,24,2010,2005,70.5,54.5,2,57,0,315,394,355,0.190153406,315,0,0,0,0,0,0,0.3555,-0.1232,0.672,1.9424,-0.2875,175000
3622,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,62.15,63,2,62.4,0,440,420,500,0.525922584,415,0,0,0,0,0,0,1.1336,0.3789,0.3174,-0.3612,0.0973,105000
3623,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,93.44,60.33,2,58,0,675,425,470,0.144789889,505,0,284,0,0,0,0,-0.3027,-1.7856,0.9322,-0.8682,-0.0943,300000
3624,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,18,22,2011,2007,79,56,2,60.8,0,475,535,495,0.0587928,0,200,0,0,0,393,0,0.2009,-0.5913,-0.344,0.7673,0.5024,290000
3625,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,72.2,71.8,2,72.31,0,395,455,390,0.622642916,545,0,407,0,0,0,0,-1.5953,-1.4526,-1.0659,0.2727,-2.3937,300000
3626,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,19,23,2013,2009,74,75,2,75,0,395,460,225,0.486747008,545,0,376,0,0,0,0,1.1336,-0.2871,0.1357,-0.6147,1.4003,300000
3627,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,18,24,2012,2006,78.08,62.5,2,84.3,0,405,545,365,0.793580615,495,0,0,0,0,0,0,0.6646,0.8128,-0.9245,-1.3478,0.4234,415000
3628,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,18,22,2014,2010,88.5,94.1,2,73.2,1,510,485,460,0.20739217,0,260,284,0,0,0,0,1.1336,-0.4536,0.01,-2.5163,-0.2859,140000
3629,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,70.08,61.5,2,60.55,1,405,555,485,0.525922584,415,0,0,0,0,0,0,-4.0369,-1.1196,-0.4511,1.2869,-1.0524,150000
3630,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,87.88,89,2,76.6,1,510,460,680,0.930370607,565,0,0,0,0,0,0,1.4208,1.0449,0.1637,-1.6289,-1.0524,360000
3631,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,18,22,2012,2008,82,72,2,65,1,475,435,405,0.694479328,145,366,0,435,0,0,0,-1.1128,1.2808,1.1074,2.5593,0.1864,110000
3632,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,18,22,2014,2010,74,75,2,65,1,465,565,605,0.943272158,565,452,0,0,0,0,0,-0.4463,0.0459,1.0859,-0.995,-1.0524,280000
3633,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,78,76,2,65,0,675,570,825,0.987207086,645,0,0,0,0,0,0,-0.0154,-0.7866,-2.2954,-0.3612,-1.4356,280000
3634,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,17,21,2012,2008,91,83,2,71,0,475,495,565,0.930370607,565,0,0,0,0,0,0,1.1283,0.6568,-0.344,-0.7603,-0.4455,165000
3635,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,17,21,2013,2009,78.25,74.25,2,73,1,570,610,575,0.776578324,425,0,0,0,0,393,0,0.4155,-0.1206,0.1637,-1.6289,-0.2859,415000
3636,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,78,51.3,2,74.8,0,435,505,475,0.413838256,385,0,0,0,0,0,0,0.51,-0.2012,-0.2714,0.41483,-0.1295,120000
3637,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,67.6,62,2,67,0,545,580,390,0,0,0,0,0,0,0,0,1.2772,1.2114,0.3174,-0.3612,0.6721,240000
3638,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,17,22,2013,2008,72.67,68.2,2,72.95,0,570,450,665,0.735795709,475,0,0,0,0,0,0,0.8463,0.7119,0.3174,-1.2486,0.8637,335000
3639,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,87.3,82,2,72,0,405,545,505,0.735795709,475,0,0,0,0,0,0,-0.4173,-2.1513,0.2366,-0.2902,-1.2354,430000
3640,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,15,21,2013,2007,82,62,2,62,0,640,535,590,0.953899775,475,0,530,0,0,0,0,1.2772,0.5454,1.8543,-0.995,0.0973,350000
3641,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,17,21,2014,2010,73.2,86.5,2,83.7,0,405,545,515,0.444617717,0,196,0,0,393,0,0,-0.5899,-0.4536,-1.527,-1.1218,-0.6692,60000
3642,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,85,67,2,65,1,335,435,445,0.338786347,535,292,0,0,0,0,0,1.7081,0.2124,2.008,-2.3895,1.247,150000
3643,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,94.24,89.67,2,78.24,1,555,495,465,0.81941653,505,0,0,0,0,0,0,-0.4173,0.9688,0.5269,1.2374,0.1864,600000
3644,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1989,18,23,2012,2007,91.4,93,2,79.56,0,705,505,635,0.942116551,575,0,0,0,0,0,0,-0.2628,-0.2793,0.3817,1.11983,-0.169,515000
3645,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,17,22,2013,2008,83,73,2,74,1,345,435,445,0.563267824,425,0,0,0,0,0,0,0.99,-0.7866,1.2396,1.0333,-2.7769,250000
3646,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,23,2014,2009,73,74.6,2,79.21,0,430,445,495,0.356536488,385,0,346,0,0,0,0,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092,200000
3647,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993,18,22,2015,2011,92,85.6,2,91,0,535,480,605,0,0,0,0,0,0,0,0,-1.1644,0.7119,-0.6048,-0.3612,0.6721,350000
3648,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,17,21,2010,2006,93.2,79.75,2,79,0,325,425,565,0,295,0,0,0,0,0,0,-1.977,-3.3994,-0.3149,0.9553,-1.5513,200000
3649,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,16,22,2012,2006,54.5,72.4,2,69.85,0,345,265,220,0.008537253,155,0,0,0,0,0,0,-0.4173,-2.6583,-1.6865,-0.2902,-2.3412,280000
3650,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,17,22,2013,2008,88,78,2,87.9,0,545,605,575,0.824666401,535,400,0,0,0,0,0,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000
3651,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,18,23,2012,2007,56,62,2,62,0,365,355,305,0.3423149,365,300,0,0,0,0,0,0.3836,-0.9884,-0.2516,0.4041,-0.8045,100000
3652,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,17,21,2012,2008,85,93.4,2,76.16,1,525,605,595,0.670743151,455,0,0,0,0,0,0,-0.4173,1.0858,-0.2714,-0.40777,0.0284,820000
3653,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,18,23,2014,2009,79.8,66.8,2,73.12,0,580,510,340,0.953899775,375,0,530,0,0,0,0,-0.5899,0.0459,1.2396,0.2727,-0.4776,200000
3654,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,22,2013,2009,79,75.69,1,67.6,0,510,545,570,0.486747008,555,0,376,0,0,0,0,0.4155,1.2114,0.3174,0.0192,1.6302,180000
3655,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985,18,26,2011,2003,70,83.3,2,68.5,0,385,545,605,0.864685413,525,0,0,0,0,0,0,0.0464,0.6568,0.3817,-0.7603,-0.7615,445000
3656,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,18,22,2015,2011,89,95.7,2,72,0,545,530,495,0.744758354,425,0,438,0,0,0,0,-0.3027,0.7119,0.4711,0.3995,-0.6692,300000
3657,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,16,22,2014,2008,67,60.44,2,72,0,455,455,380,0.23780284,455,0,315,0,0,0,0,1.5644,1.5444,0.7785,0.1459,0.8637,185000
3658,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,17,24,2013,2006,74,72,2,72.7,0,415,485,545,0.563267824,425,0,0,0,0,0,0,-0.4173,0.5008,1.1074,-0.0552,-0.4455,445000
3659,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,18,25,2013,2006,83.46,74,2,83.2,0,545,555,554,0.994050872,675,0,0,0,0,0,0,-2.7357,1.2808,1.1074,-1.8179,-0.9194,650000
3660,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,21,22,2013,2012,81.5,89,2,69.2,1,395,500,530,0.960603252,335,466,0,0,0,0,0,1.4208,0.3789,0.9322,1.4136,0.2889,400000
3661,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,17,21,2012,2008,93,85,2,75,0,625,685,635,0.952245573,585,0,0,0,0,0,0,-0.3014,0.5008,0.8171,0.0035,-0.1295,405000
3662,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,17,21,2014,2010,79,91.2,2,78,1,675,640,560,0.493596387,355,324,0,0,0,0,0,-0.159,0.3789,-1.6807,0.9066,-0.6692,200000
